Request id,Pickup point,Driver id,Status,Request timestamp,Date,Request Time,Request Time Slot,Drop timestamp,Drop Date,Drop Time
4147,Airport,297,Trip Completed,14-07-2016 04:54,14-07-2016,04:54,Early Morning,14-07-2016 06:00,14-07-2016,06:00
4859,Airport,297,Trip Completed,14-07-2016 17:34,14-07-2016,17:34,Evening,14-07-2016 18:30,14-07-2016,18:30
6067,Airport,297,Trip Completed,15-07-2016 13:55,15-07-2016,13:55,Afternoon,15-07-2016 14:56,15-07-2016,14:56
1690,Airport,298,Trip Completed,12-07-2016 07:52,12-07-2016,07:52,Morning,12-07-2016 08:56,12-07-2016,08:56
2404,Airport,298,Trip Completed,12-07-2016 20:00,12-07-2016,20:00,Night,12-07-2016 20:56,12-07-2016,20:56
3313,City,298,Trip Completed,13-07-2016 12:01,13-07-2016,12:01,Afternoon,13-07-2016 12:55,13-07-2016,12:55
3559,City,298,Trip Completed,13-07-2016 18:16,13-07-2016,18:16,Evening,13-07-2016 19:25,13-07-2016,19:25
4018,Airport,298,Trip Completed,13-07-2016 23:57,13-07-2016,23:57,Night,14-07-2016 01:02,14-07-2016,01:02
4121,Airport,298,Trip Completed,14-07-2016 04:29,14-07-2016,04:29,Early Morning,14-07-2016 05:07,14-07-2016,05:07
4224,City,298,Trip Completed,14-07-2016 05:49,14-07-2016,05:49,Early Morning,14-07-2016 06:54,14-07-2016,06:54
4810,City,298,Trip Completed,14-07-2016 17:16,14-07-2016,17:16,Evening,14-07-2016 18:01,14-07-2016,18:01
5295,City,298,Trip Completed,14-07-2016 21:48,14-07-2016,21:48,Night,14-07-2016 22:41,14-07-2016,22:41
5381,Airport,298,Trip Completed,14-07-2016 23:56,14-07-2016,23:56,Night,15-07-2016 00:39,15-07-2016,00:39
6271,City,298,Trip Completed,15-07-2016 18:14,15-07-2016,18:14,Evening,15-07-2016 18:59,15-07-2016,18:59
1244,City,299,Trip Completed,11-07-2016 21:38,11-07-2016,21:38,Night,11-07-2016 22:15,11-07-2016,22:15
2249,City,299,Trip Completed,12-07-2016 18:24,12-07-2016,18:24,Evening,12-07-2016 19:09,12-07-2016,19:09
3045,Airport,299,Trip Completed,13-07-2016 07:39,13-07-2016,07:39,Morning,13-07-2016 08:30,13-07-2016,08:30
3817,Airport,299,Trip Completed,13-07-2016 21:12,13-07-2016,21:12,Night,13-07-2016 22:05,13-07-2016,22:05
4481,City,299,Trip Completed,14-07-2016 08:46,14-07-2016,08:46,Morning,14-07-2016 09:54,14-07-2016,09:54
5160,City,299,Trip Completed,14-07-2016 20:28,14-07-2016,20:28,Night,14-07-2016 21:12,14-07-2016,21:12
6304,City,299,Trip Completed,15-07-2016 18:31,15-07-2016,18:31,Evening,15-07-2016 19:19,15-07-2016,19:19
1315,Airport,300,Trip Completed,11-07-2016 22:54,11-07-2016,22:54,Night,11-07-2016 23:35,11-07-2016,23:35
2924,City,300,Trip Completed,13-07-2016 06:31,13-07-2016,06:31,Early Morning,13-07-2016 07:20,13-07-2016,07:20
3324,Airport,300,Trip Completed,13-07-2016 12:33,13-07-2016,12:33,Afternoon,13-07-2016 13:16,13-07-2016,13:16
3935,Airport,300,Trip Completed,13-07-2016 22:26,13-07-2016,22:26,Night,13-07-2016 23:43,13-07-2016,23:43
5844,Airport,300,Trip Completed,15-07-2016 09:07,15-07-2016,09:07,Morning,15-07-2016 09:56,15-07-2016,09:56
2905,City,1,Cancelled,13-07-2016 06:08,13-07-2016,06:08,Early Morning,NA,#VALUE!,#VALUE!
4805,City,1,Cancelled,14-07-2016 17:07,14-07-2016,17:07,Evening,NA,#VALUE!,#VALUE!
5202,Airport,1,Cancelled,14-07-2016 20:51,14-07-2016,20:51,Night,NA,#VALUE!,#VALUE!
5927,City,1,Cancelled,15-07-2016 10:12,15-07-2016,10:12,Morning,NA,#VALUE!,#VALUE!
2347,Airport,2,Cancelled,12-07-2016 19:14,12-07-2016,19:14,Night,NA,#VALUE!,#VALUE!
3806,Airport,2,Cancelled,13-07-2016 20:57,13-07-2016,20:57,Night,NA,#VALUE!,#VALUE!
4451,City,2,Cancelled,14-07-2016 08:38,14-07-2016,08:38,Morning,NA,#VALUE!,#VALUE!
5023,Airport,2,Cancelled,14-07-2016 19:04,14-07-2016,19:04,Night,NA,#VALUE!,#VALUE!
80,City,3,Cancelled,11-07-2016 04:47,11-07-2016,04:47,Early Morning,NA,#VALUE!,#VALUE!
534,City,3,Cancelled,11-07-2016 10:01,11-07-2016,10:01,Morning,NA,#VALUE!,#VALUE!
1867,Airport,3,Cancelled,12-07-2016 09:59,12-07-2016,09:59,Morning,NA,#VALUE!,#VALUE!
4383,City,3,Cancelled,14-07-2016 07:48,14-07-2016,07:48,Morning,NA,#VALUE!,#VALUE!
748,City,4,Cancelled,11-07-2016 15:49,11-07-2016,15:49,Afternoon,NA,#VALUE!,#VALUE!
1254,Airport,4,Cancelled,11-07-2016 21:53,11-07-2016,21:53,Night,NA,#VALUE!,#VALUE!
3807,Airport,4,Cancelled,13-07-2016 20:58,13-07-2016,20:58,Night,NA,#VALUE!,#VALUE!
4280,City,4,Cancelled,14-07-2016 06:33,14-07-2016,06:33,Early Morning,NA,#VALUE!,#VALUE!
4533,City,4,Cancelled,14-07-2016 09:31,14-07-2016,09:31,Morning,NA,#VALUE!,#VALUE!
3230,City,5,Cancelled,13-07-2016 10:01,13-07-2016,10:01,Morning,NA,#VALUE!,#VALUE!
4296,City,5,Cancelled,14-07-2016 06:39,14-07-2016,06:39,Early Morning,NA,#VALUE!,#VALUE!
3059,City,6,Cancelled,13-07-2016 07:56,13-07-2016,07:56,Morning,NA,#VALUE!,#VALUE!
5547,City,6,Cancelled,15-07-2016 05:30,15-07-2016,05:30,Early Morning,NA,#VALUE!,#VALUE!
5699,City,6,Cancelled,15-07-2016 07:25,15-07-2016,07:25,Morning,NA,#VALUE!,#VALUE!
5701,City,6,Cancelled,15-07-2016 07:34,15-07-2016,07:34,Morning,NA,#VALUE!,#VALUE!
247,City,7,Cancelled,11-07-2016 06:33,11-07-2016,06:33,Early Morning,NA,#VALUE!,#VALUE!
2582,Airport,7,Cancelled,12-07-2016 21:42,12-07-2016,21:42,Night,NA,#VALUE!,#VALUE!
3184,City,7,Cancelled,13-07-2016 09:21,13-07-2016,09:21,Morning,NA,#VALUE!,#VALUE!
1687,City,8,Cancelled,12-07-2016 07:51,12-07-2016,07:51,Morning,NA,#VALUE!,#VALUE!
4174,City,8,Cancelled,14-07-2016 05:19,14-07-2016,05:19,Early Morning,NA,#VALUE!,#VALUE!
4335,City,8,Cancelled,14-07-2016 07:13,14-07-2016,07:13,Morning,NA,#VALUE!,#VALUE!
150,City,9,Cancelled,11-07-2016 05:24,11-07-2016,05:24,Early Morning,NA,#VALUE!,#VALUE!
233,City,9,Cancelled,11-07-2016 06:27,11-07-2016,06:27,Early Morning,NA,#VALUE!,#VALUE!
1880,City,9,Cancelled,12-07-2016 10:01,12-07-2016,10:01,Morning,NA,#VALUE!,#VALUE!
2986,City,9,Cancelled,13-07-2016 07:04,13-07-2016,07:04,Morning,NA,#VALUE!,#VALUE!
3549,City,9,Cancelled,13-07-2016 18:03,13-07-2016,18:03,Evening,NA,#VALUE!,#VALUE!
4463,City,9,Cancelled,14-07-2016 08:43,14-07-2016,08:43,Morning,NA,#VALUE!,#VALUE!
4178,City,10,Cancelled,14-07-2016 05:22,14-07-2016,05:22,Early Morning,NA,#VALUE!,#VALUE!
4599,City,10,Cancelled,14-07-2016 10:08,14-07-2016,10:08,Morning,NA,#VALUE!,#VALUE!
4667,Airport,10,Cancelled,14-07-2016 12:23,14-07-2016,12:23,Afternoon,NA,#VALUE!,#VALUE!
570,City,13,Cancelled,11-07-2016 10:36,11-07-2016,10:36,Morning,NA,#VALUE!,#VALUE!
1691,City,13,Cancelled,12-07-2016 07:54,12-07-2016,07:54,Morning,NA,#VALUE!,#VALUE!
3499,City,13,Cancelled,13-07-2016 17:46,13-07-2016,17:46,Evening,NA,#VALUE!,#VALUE!
4467,City,13,Cancelled,14-07-2016 08:42,14-07-2016,08:42,Morning,NA,#VALUE!,#VALUE!
2799,City,14,Cancelled,13-07-2016 04:59,13-07-2016,04:59,Early Morning,NA,#VALUE!,#VALUE!
3822,Airport,14,Cancelled,13-07-2016 21:10,13-07-2016,21:10,Night,NA,#VALUE!,#VALUE!
4456,City,14,Cancelled,14-07-2016 08:32,14-07-2016,08:32,Morning,NA,#VALUE!,#VALUE!
4685,Airport,14,Cancelled,14-07-2016 13:00,14-07-2016,13:00,Afternoon,NA,#VALUE!,#VALUE!
306,City,15,Cancelled,11-07-2016 07:20,11-07-2016,07:20,Morning,NA,#VALUE!,#VALUE!
2888,City,15,Cancelled,13-07-2016 05:57,13-07-2016,05:57,Early Morning,NA,#VALUE!,#VALUE!
92,City,16,Cancelled,11-07-2016 04:53,11-07-2016,04:53,Early Morning,NA,#VALUE!,#VALUE!
3138,City,16,Cancelled,13-07-2016 08:50,13-07-2016,08:50,Morning,NA,#VALUE!,#VALUE!
3810,City,16,Cancelled,13-07-2016 21:06,13-07-2016,21:06,Night,NA,#VALUE!,#VALUE!
4580,City,16,Cancelled,14-07-2016 09:59,14-07-2016,09:59,Morning,NA,#VALUE!,#VALUE!
5784,City,16,Cancelled,15-07-2016 08:34,15-07-2016,08:34,Morning,NA,#VALUE!,#VALUE!
1648,City,17,Cancelled,12-07-2016 07:20,12-07-2016,07:20,Morning,NA,#VALUE!,#VALUE!
2883,City,17,Cancelled,13-07-2016 05:54,13-07-2016,05:54,Early Morning,NA,#VALUE!,#VALUE!
4272,City,17,Cancelled,14-07-2016 06:23,14-07-2016,06:23,Early Morning,NA,#VALUE!,#VALUE!
5621,City,17,Cancelled,15-07-2016 06:28,15-07-2016,06:28,Early Morning,NA,#VALUE!,#VALUE!
5696,City,17,Cancelled,15-07-2016 07:32,15-07-2016,07:32,Morning,NA,#VALUE!,#VALUE!
5662,City,18,Cancelled,15-07-2016 07:04,15-07-2016,07:04,Morning,NA,#VALUE!,#VALUE!
1894,Airport,19,Cancelled,12-07-2016 10:19,12-07-2016,10:19,Morning,NA,#VALUE!,#VALUE!
2854,City,19,Cancelled,13-07-2016 05:37,13-07-2016,05:37,Early Morning,NA,#VALUE!,#VALUE!
4968,City,19,Cancelled,14-07-2016 18:40,14-07-2016,18:40,Evening,NA,#VALUE!,#VALUE!
352,City,20,Cancelled,11-07-2016 07:54,11-07-2016,07:54,Morning,NA,#VALUE!,#VALUE!
1841,City,20,Cancelled,12-07-2016 09:41,12-07-2016,09:41,Morning,NA,#VALUE!,#VALUE!
1885,City,20,Cancelled,12-07-2016 10:04,12-07-2016,10:04,Morning,NA,#VALUE!,#VALUE!
3170,City,20,Cancelled,13-07-2016 09:09,13-07-2016,09:09,Morning,NA,#VALUE!,#VALUE!
4586,City,20,Cancelled,14-07-2016 10:09,14-07-2016,10:09,Morning,NA,#VALUE!,#VALUE!
5208,Airport,20,Cancelled,14-07-2016 20:55,14-07-2016,20:55,Night,NA,#VALUE!,#VALUE!
5472,City,20,Cancelled,15-07-2016 04:49,15-07-2016,04:49,Early Morning,NA,#VALUE!,#VALUE!
96,City,21,Cancelled,11-07-2016 04:58,11-07-2016,04:58,Early Morning,NA,#VALUE!,#VALUE!
132,City,21,Cancelled,11-07-2016 05:15,11-07-2016,05:15,Early Morning,NA,#VALUE!,#VALUE!
2899,City,21,Cancelled,13-07-2016 05:59,13-07-2016,05:59,Early Morning,NA,#VALUE!,#VALUE!
3166,City,21,Cancelled,13-07-2016 09:09,13-07-2016,09:09,Morning,NA,#VALUE!,#VALUE!
232,City,22,Cancelled,11-07-2016 06:26,11-07-2016,06:26,Early Morning,NA,#VALUE!,#VALUE!
275,City,22,Cancelled,11-07-2016 07:00,11-07-2016,07:00,Morning,NA,#VALUE!,#VALUE!
554,City,22,Cancelled,11-07-2016 10:13,11-07-2016,10:13,Morning,NA,#VALUE!,#VALUE!
4326,City,22,Cancelled,14-07-2016 07:08,14-07-2016,07:08,Morning,NA,#VALUE!,#VALUE!
5723,City,22,Cancelled,15-07-2016 07:44,15-07-2016,07:44,Morning,NA,#VALUE!,#VALUE!
1462,Airport,23,Cancelled,12-07-2016 05:01,12-07-2016,05:01,Early Morning,NA,#VALUE!,#VALUE!
196,Airport,24,Cancelled,11-07-2016 06:07,11-07-2016,06:07,Early Morning,NA,#VALUE!,#VALUE!
236,City,24,Cancelled,11-07-2016 06:32,11-07-2016,06:32,Early Morning,NA,#VALUE!,#VALUE!
1502,City,24,Cancelled,12-07-2016 05:37,12-07-2016,05:37,Early Morning,NA,#VALUE!,#VALUE!
1615,City,24,Cancelled,12-07-2016 06:52,12-07-2016,06:52,Early Morning,NA,#VALUE!,#VALUE!
3079,City,24,Cancelled,13-07-2016 08:13,13-07-2016,08:13,Morning,NA,#VALUE!,#VALUE!
6249,Airport,24,Cancelled,15-07-2016 17:55,15-07-2016,17:55,Evening,NA,#VALUE!,#VALUE!
1794,City,25,Cancelled,12-07-2016 09:03,12-07-2016,09:03,Morning,NA,#VALUE!,#VALUE!
4546,City,25,Cancelled,14-07-2016 09:34,14-07-2016,09:34,Morning,NA,#VALUE!,#VALUE!
2913,City,26,Cancelled,13-07-2016 06:15,13-07-2016,06:15,Early Morning,NA,#VALUE!,#VALUE!
276,City,27,Cancelled,11-07-2016 06:52,11-07-2016,06:52,Early Morning,NA,#VALUE!,#VALUE!
1613,City,27,Cancelled,12-07-2016 06:47,12-07-2016,06:47,Early Morning,NA,#VALUE!,#VALUE!
3150,City,27,Cancelled,13-07-2016 08:59,13-07-2016,08:59,Morning,NA,#VALUE!,#VALUE!
3217,City,27,Cancelled,13-07-2016 09:48,13-07-2016,09:48,Morning,NA,#VALUE!,#VALUE!
4523,City,27,Cancelled,14-07-2016 09:22,14-07-2016,09:22,Morning,NA,#VALUE!,#VALUE!
4593,City,27,Cancelled,14-07-2016 10:09,14-07-2016,10:09,Morning,NA,#VALUE!,#VALUE!
5476,Airport,27,Cancelled,15-07-2016 04:45,15-07-2016,04:45,Early Morning,NA,#VALUE!,#VALUE!
5477,City,27,Cancelled,15-07-2016 04:48,15-07-2016,04:48,Early Morning,NA,#VALUE!,#VALUE!
5846,City,27,Cancelled,15-07-2016 09:05,15-07-2016,09:05,Morning,NA,#VALUE!,#VALUE!
1539,City,28,Cancelled,12-07-2016 06:04,12-07-2016,06:04,Early Morning,NA,#VALUE!,#VALUE!
1770,City,28,Cancelled,12-07-2016 08:50,12-07-2016,08:50,Morning,NA,#VALUE!,#VALUE!
1921,City,28,Cancelled,12-07-2016 10:58,12-07-2016,10:58,Morning,NA,#VALUE!,#VALUE!
3073,City,28,Cancelled,13-07-2016 08:01,13-07-2016,08:01,Morning,NA,#VALUE!,#VALUE!
4795,Airport,28,Cancelled,14-07-2016 16:55,14-07-2016,16:55,Evening,NA,#VALUE!,#VALUE!
2079,Airport,29,Cancelled,12-07-2016 15:43,12-07-2016,15:43,Afternoon,NA,#VALUE!,#VALUE!
3179,City,29,Cancelled,13-07-2016 09:16,13-07-2016,09:16,Morning,NA,#VALUE!,#VALUE!
5872,City,29,Cancelled,15-07-2016 09:20,15-07-2016,09:20,Morning,NA,#VALUE!,#VALUE!
218,City,30,Cancelled,11-07-2016 06:14,11-07-2016,06:14,Early Morning,NA,#VALUE!,#VALUE!
840,Airport,30,Cancelled,11-07-2016 17:41,11-07-2016,17:41,Evening,NA,#VALUE!,#VALUE!
1642,City,30,Cancelled,12-07-2016 07:17,12-07-2016,07:17,Morning,NA,#VALUE!,#VALUE!
3307,City,30,Cancelled,13-07-2016 12:02,13-07-2016,12:02,Afternoon,NA,#VALUE!,#VALUE!
1475,City,31,Cancelled,12-07-2016 05:12,12-07-2016,05:12,Early Morning,NA,#VALUE!,#VALUE!
2179,Airport,31,Cancelled,12-07-2016 17:36,12-07-2016,17:36,Evening,NA,#VALUE!,#VALUE!
3080,City,31,Cancelled,13-07-2016 08:11,13-07-2016,08:11,Morning,NA,#VALUE!,#VALUE!
3771,Airport,31,Cancelled,13-07-2016 20:42,13-07-2016,20:42,Night,NA,#VALUE!,#VALUE!
5847,Airport,31,Cancelled,15-07-2016 09:05,15-07-2016,09:05,Morning,NA,#VALUE!,#VALUE!
5875,City,31,Cancelled,15-07-2016 09:22,15-07-2016,09:22,Morning,NA,#VALUE!,#VALUE!
400,City,32,Cancelled,11-07-2016 08:29,11-07-2016,08:29,Morning,NA,#VALUE!,#VALUE!
2146,Airport,32,Cancelled,12-07-2016 17:21,12-07-2016,17:21,Evening,NA,#VALUE!,#VALUE!
2942,City,32,Cancelled,13-07-2016 06:37,13-07-2016,06:37,Early Morning,NA,#VALUE!,#VALUE!
4418,City,32,Cancelled,14-07-2016 08:18,14-07-2016,08:18,Morning,NA,#VALUE!,#VALUE!
2305,City,33,Cancelled,12-07-2016 18:56,12-07-2016,18:56,Evening,NA,#VALUE!,#VALUE!
5637,City,33,Cancelled,15-07-2016 06:44,15-07-2016,06:44,Early Morning,NA,#VALUE!,#VALUE!
5838,City,33,Cancelled,15-07-2016 09:02,15-07-2016,09:02,Morning,NA,#VALUE!,#VALUE!
457,City,34,Cancelled,11-07-2016 09:17,11-07-2016,09:17,Morning,NA,#VALUE!,#VALUE!
511,City,34,Cancelled,11-07-2016 09:40,11-07-2016,09:40,Morning,NA,#VALUE!,#VALUE!
4146,City,34,Cancelled,14-07-2016 04:52,14-07-2016,04:52,Early Morning,NA,#VALUE!,#VALUE!
4242,City,34,Cancelled,14-07-2016 06:03,14-07-2016,06:03,Early Morning,NA,#VALUE!,#VALUE!
4470,City,34,Cancelled,14-07-2016 08:47,14-07-2016,08:47,Morning,NA,#VALUE!,#VALUE!
2530,City,35,Cancelled,12-07-2016 21:07,12-07-2016,21:07,Night,NA,#VALUE!,#VALUE!
2596,City,35,Cancelled,12-07-2016 21:53,12-07-2016,21:53,Night,NA,#VALUE!,#VALUE!
5754,City,35,Cancelled,15-07-2016 08:05,15-07-2016,08:05,Morning,NA,#VALUE!,#VALUE!
200,City,36,Cancelled,11-07-2016 06:10,11-07-2016,06:10,Early Morning,NA,#VALUE!,#VALUE!
1531,City,36,Cancelled,12-07-2016 05:54,12-07-2016,05:54,Early Morning,NA,#VALUE!,#VALUE!
5715,City,36,Cancelled,15-07-2016 07:42,15-07-2016,07:42,Morning,NA,#VALUE!,#VALUE!
3130,City,37,Cancelled,13-07-2016 08:43,13-07-2016,08:43,Morning,NA,#VALUE!,#VALUE!
4133,City,37,Cancelled,14-07-2016 04:45,14-07-2016,04:45,Early Morning,NA,#VALUE!,#VALUE!
4419,City,37,Cancelled,14-07-2016 08:17,14-07-2016,08:17,Morning,NA,#VALUE!,#VALUE!
4547,City,37,Cancelled,14-07-2016 09:39,14-07-2016,09:39,Morning,NA,#VALUE!,#VALUE!
5613,City,37,Cancelled,15-07-2016 06:17,15-07-2016,06:17,Early Morning,NA,#VALUE!,#VALUE!
572,Airport,38,Cancelled,11-07-2016 10:48,11-07-2016,10:48,Morning,NA,#VALUE!,#VALUE!
1566,City,38,Cancelled,12-07-2016 06:22,12-07-2016,06:22,Early Morning,NA,#VALUE!,#VALUE!
2266,Airport,38,Cancelled,12-07-2016 18:33,12-07-2016,18:33,Evening,NA,#VALUE!,#VALUE!
4390,City,38,Cancelled,14-07-2016 08:01,14-07-2016,08:01,Morning,NA,#VALUE!,#VALUE!
4545,City,38,Cancelled,14-07-2016 09:43,14-07-2016,09:43,Morning,NA,#VALUE!,#VALUE!
4572,City,38,Cancelled,14-07-2016 09:52,14-07-2016,09:52,Morning,NA,#VALUE!,#VALUE!
1649,City,39,Cancelled,12-07-2016 07:24,12-07-2016,07:24,Morning,NA,#VALUE!,#VALUE!
3008,City,39,Cancelled,13-07-2016 07:23,13-07-2016,07:23,Morning,NA,#VALUE!,#VALUE!
4480,City,39,Cancelled,14-07-2016 08:46,14-07-2016,08:46,Morning,NA,#VALUE!,#VALUE!
5713,City,39,Cancelled,15-07-2016 07:43,15-07-2016,07:43,Morning,NA,#VALUE!,#VALUE!
5866,City,39,Cancelled,15-07-2016 09:19,15-07-2016,09:19,Morning,NA,#VALUE!,#VALUE!
5945,Airport,39,Cancelled,15-07-2016 10:27,15-07-2016,10:27,Morning,NA,#VALUE!,#VALUE!
126,City,40,Cancelled,11-07-2016 05:05,11-07-2016,05:05,Early Morning,NA,#VALUE!,#VALUE!
436,City,40,Cancelled,11-07-2016 08:55,11-07-2016,08:55,Morning,NA,#VALUE!,#VALUE!
1620,City,40,Cancelled,12-07-2016 06:55,12-07-2016,06:55,Early Morning,NA,#VALUE!,#VALUE!
2206,City,40,Cancelled,12-07-2016 17:55,12-07-2016,17:55,Evening,NA,#VALUE!,#VALUE!
3221,City,40,Cancelled,13-07-2016 09:55,13-07-2016,09:55,Morning,NA,#VALUE!,#VALUE!
5583,City,40,Cancelled,15-07-2016 05:58,15-07-2016,05:58,Early Morning,NA,#VALUE!,#VALUE!
2131,City,41,Cancelled,12-07-2016 17:04,12-07-2016,17:04,Evening,NA,#VALUE!,#VALUE!
401,City,43,Cancelled,11-07-2016 08:27,11-07-2016,08:27,Morning,NA,#VALUE!,#VALUE!
461,City,43,Cancelled,11-07-2016 09:15,11-07-2016,09:15,Morning,NA,#VALUE!,#VALUE!
2946,City,43,Cancelled,13-07-2016 06:34,13-07-2016,06:34,Early Morning,NA,#VALUE!,#VALUE!
289,City,44,Cancelled,11-07-2016 07:09,11-07-2016,07:09,Morning,NA,#VALUE!,#VALUE!
1303,City,44,Cancelled,11-07-2016 22:27,11-07-2016,22:27,Night,NA,#VALUE!,#VALUE!
1817,City,44,Cancelled,12-07-2016 09:29,12-07-2016,09:29,Morning,NA,#VALUE!,#VALUE!
2970,City,44,Cancelled,13-07-2016 06:56,13-07-2016,06:56,Early Morning,NA,#VALUE!,#VALUE!
4519,City,44,Cancelled,14-07-2016 09:23,14-07-2016,09:23,Morning,NA,#VALUE!,#VALUE!
5830,City,44,Cancelled,15-07-2016 08:55,15-07-2016,08:55,Morning,NA,#VALUE!,#VALUE!
5880,City,44,Cancelled,15-07-2016 09:38,15-07-2016,09:38,Morning,NA,#VALUE!,#VALUE!
1520,City,45,Cancelled,12-07-2016 05:42,12-07-2016,05:42,Early Morning,NA,#VALUE!,#VALUE!
1789,City,45,Cancelled,12-07-2016 09:10,12-07-2016,09:10,Morning,NA,#VALUE!,#VALUE!
2484,Airport,45,Cancelled,12-07-2016 20:41,12-07-2016,20:41,Night,NA,#VALUE!,#VALUE!
4312,City,45,Cancelled,14-07-2016 06:49,14-07-2016,06:49,Early Morning,NA,#VALUE!,#VALUE!
4363,City,45,Cancelled,14-07-2016 07:29,14-07-2016,07:29,Morning,NA,#VALUE!,#VALUE!
5716,City,45,Cancelled,15-07-2016 07:37,15-07-2016,07:37,Morning,NA,#VALUE!,#VALUE!
5775,City,45,Cancelled,15-07-2016 08:24,15-07-2016,08:24,Morning,NA,#VALUE!,#VALUE!
424,City,46,Cancelled,11-07-2016 08:47,11-07-2016,08:47,Morning,NA,#VALUE!,#VALUE!
377,City,47,Cancelled,11-07-2016 08:11,11-07-2016,08:11,Morning,NA,#VALUE!,#VALUE!
454,City,47,Cancelled,11-07-2016 09:10,11-07-2016,09:10,Morning,NA,#VALUE!,#VALUE!
1603,City,47,Cancelled,12-07-2016 06:41,12-07-2016,06:41,Early Morning,NA,#VALUE!,#VALUE!
5300,Airport,47,Cancelled,14-07-2016 21:52,14-07-2016,21:52,Night,NA,#VALUE!,#VALUE!
6560,City,47,Cancelled,15-07-2016 21:05,15-07-2016,21:05,Night,NA,#VALUE!,#VALUE!
2526,Airport,48,Cancelled,12-07-2016 21:06,12-07-2016,21:06,Night,NA,#VALUE!,#VALUE!
2926,City,48,Cancelled,13-07-2016 06:27,13-07-2016,06:27,Early Morning,NA,#VALUE!,#VALUE!
141,City,49,Cancelled,11-07-2016 05:20,11-07-2016,05:20,Early Morning,NA,#VALUE!,#VALUE!
491,City,49,Cancelled,11-07-2016 09:29,11-07-2016,09:29,Morning,NA,#VALUE!,#VALUE!
1875,City,49,Cancelled,12-07-2016 10:02,12-07-2016,10:02,Morning,NA,#VALUE!,#VALUE!
4906,City,49,Cancelled,14-07-2016 18:03,14-07-2016,18:03,Evening,NA,#VALUE!,#VALUE!
209,City,50,Cancelled,11-07-2016 06:11,11-07-2016,06:11,Early Morning,NA,#VALUE!,#VALUE!
278,City,50,Cancelled,11-07-2016 06:55,11-07-2016,06:55,Early Morning,NA,#VALUE!,#VALUE!
1381,City,50,Cancelled,12-07-2016 01:07,12-07-2016,01:07,Early Morning,NA,#VALUE!,#VALUE!
5473,City,50,Cancelled,15-07-2016 04:44,15-07-2016,04:44,Early Morning,NA,#VALUE!,#VALUE!
5479,City,50,Cancelled,15-07-2016 04:50,15-07-2016,04:50,Early Morning,NA,#VALUE!,#VALUE!
6228,City,50,Cancelled,15-07-2016 17:43,15-07-2016,17:43,Evening,NA,#VALUE!,#VALUE!
2940,City,51,Cancelled,13-07-2016 06:35,13-07-2016,06:35,Early Morning,NA,#VALUE!,#VALUE!
5780,City,51,Cancelled,15-07-2016 08:29,15-07-2016,08:29,Morning,NA,#VALUE!,#VALUE!
1781,City,52,Cancelled,12-07-2016 09:01,12-07-2016,09:01,Morning,NA,#VALUE!,#VALUE!
1787,City,52,Cancelled,12-07-2016 09:08,12-07-2016,09:08,Morning,NA,#VALUE!,#VALUE!
2423,Airport,52,Cancelled,12-07-2016 20:05,12-07-2016,20:05,Night,NA,#VALUE!,#VALUE!
4148,City,52,Cancelled,14-07-2016 04:57,14-07-2016,04:57,Early Morning,NA,#VALUE!,#VALUE!
411,City,53,Cancelled,11-07-2016 08:37,11-07-2016,08:37,Morning,NA,#VALUE!,#VALUE!
3727,Airport,53,Cancelled,13-07-2016 20:05,13-07-2016,20:05,Night,NA,#VALUE!,#VALUE!
4847,City,53,Cancelled,14-07-2016 17:37,14-07-2016,17:37,Evening,NA,#VALUE!,#VALUE!
216,City,54,Cancelled,11-07-2016 06:13,11-07-2016,06:13,Early Morning,NA,#VALUE!,#VALUE!
1898,City,54,Cancelled,12-07-2016 10:27,12-07-2016,10:27,Morning,NA,#VALUE!,#VALUE!
2077,City,54,Cancelled,12-07-2016 15:40,12-07-2016,15:40,Afternoon,NA,#VALUE!,#VALUE!
2486,Airport,54,Cancelled,12-07-2016 20:50,12-07-2016,20:50,Night,NA,#VALUE!,#VALUE!
2809,City,54,Cancelled,13-07-2016 05:05,13-07-2016,05:05,Early Morning,NA,#VALUE!,#VALUE!
2900,City,54,Cancelled,13-07-2016 06:01,13-07-2016,06:01,Early Morning,NA,#VALUE!,#VALUE!
3022,City,54,Cancelled,13-07-2016 07:34,13-07-2016,07:34,Morning,NA,#VALUE!,#VALUE!
3211,City,54,Cancelled,13-07-2016 09:48,13-07-2016,09:48,Morning,NA,#VALUE!,#VALUE!
4356,City,54,Cancelled,14-07-2016 07:23,14-07-2016,07:23,Morning,NA,#VALUE!,#VALUE!
6208,City,54,Cancelled,15-07-2016 17:27,15-07-2016,17:27,Evening,NA,#VALUE!,#VALUE!
6571,City,54,Cancelled,15-07-2016 21:16,15-07-2016,21:16,Night,NA,#VALUE!,#VALUE!
